timestamp,machine_id,humidity_percent,vibration_mm_s
2023-10-13 03:00:00,MACH-B,38.92,2.19
2023-10-13 04:00:00,MACH-B,40.11,2.0
2023-10-13 05:00:00,MACH-B,45.18,1.9
2023-10-13 06:00:00,MACH-B,53.0,2.14
2023-10-13 07:00:00,MACH-B,49.14,2.39
2023-10-13 08:00:00,MACH-B,52.78,1.98
2023-10-13 09:00:00,MACH-B,59.04,1.92
2023-10-13 10:00:00,MACH-B,52.46,2.39
2023-10-13 11:00:00,MACH-B,48.0,1.42
2023-10-13 12:00:00,MACH-B,54.6,1.36
2023-10-13 13:00:00,MACH-B,31.07,1.92
2023-10-13 14:00:00,MACH-B,47.43,2.38
2023-10-13 15:00:00,MACH-B,56.41,1.96
2023-10-13 16:00:00,MACH-B,48.54,2.51
2023-10-13 17:00:00,MACH-B,52.28,1.88
2023-10-13 18:00:00,MACH-B,48.0,2.81
2023-10-13 19:00:00,MACH-B,56.07,1.92
2023-10-13 20:00:00,MACH-B,58.88,2.34
2023-10-13 21:00:00,MACH-B,28.99,2.37
2023-10-13 22:00:00,MACH-B,43.38,2.22
2023-10-13 23:00:00,MACH-B,29.76,2.07
2023-10-14 00:00:00,MACH-B,10.38,1.9
2023-10-14 01:00:00,MACH-B,55.84,2.22
2023-10-14 02:00:00,MACH-B,57.93,2.53
2023-10-14 03:00:00,MACH-B,44.94,2.63
2023-10-14 04:00:00,MACH-B,43.08,1.68
2023-10-14 05:00:00,MACH-B,48.25,1.59
2023-10-14 06:00:00,MACH-B,78.0,1.45
2023-10-14 07:00:00,MACH-B,39.55,1.38
2023-10-14 08:00:00,MACH-B,36.5,2.21
2023-10-14 09:00:00,MACH-B,56.0,2.29
2023-10-14 10:00:00,MACH-B,56.53,2.63
2023-10-14 11:00:00,MACH-B,53.86,2.03
2023-10-14 12:00:00,MACH-B,50.75,1.83
2023-10-14 13:00:00,MACH-B,46.87,2.95
2023-10-14 14:00:00,MACH-B,35.0,1.85
2023-10-14 15:00:00,MACH-B,68.6,1.33
2023-10-14 16:00:00,MACH-B,69.29,1.67
2023-10-14 17:00:00,MACH-B,45.01,1.54
2023-10-14 18:00:00,MACH-B,64.07,2.48
2023-10-14 19:00:00,MACH-B,53.42,1.6
2023-10-14 20:00:00,MACH-B,32.35,2.73
2023-10-14 21:00:00,MACH-B,33.27,2.02
2023-10-14 22:00:00,MACH-B,57.62,2.14
2023-10-14 23:00:00,MACH-B,62.87,2.47
2023-10-15 00:00:00,MACH-B,53.55,2.53
2023-10-15 01:00:00,MACH-B,52.55,1.86
2023-10-15 02:00:00,MACH-B,41.21,2.56
2023-10-15 03:00:00,MACH-B,38.75,2.11
2023-10-15 04:00:00,MACH-B,57.67,2.23
2023-10-15 05:00:00,MACH-B,50.48,1.18
2023-10-15 06:00:00,MACH-B,48.82,2.34
2023-10-15 07:00:00,MACH-B,62.55,1.51
2023-10-15 08:00:00,MACH-B,66.92,2.68
2023-10-15 09:00:00,MACH-B,55.83,3.06
2023-10-15 10:00:00,MACH-B,40.68,1.34
2023-10-15 11:00:00,MACH-B,50.53,2.74
2023-10-15 12:00:00,MACH-B,45.76,2.26
2023-10-15 13:00:00,MACH-B,48.62,1.73
2023-10-15 14:00:00,MACH-B,37.98,1.17
2023-10-15 15:00:00,MACH-B,62.53,0.43
2023-10-15 16:00:00,MACH-B,45.27,2.58
2023-10-15 17:00:00,MACH-B,66.04,2.62
2023-10-15 18:00:00,MACH-B,48.73,1.71
2023-10-15 19:00:00,MACH-B,45.2,1.6
2023-10-15 20:00:00,MACH-B,43.3,2.01
2023-10-15 21:00:00,MACH-B,43.41,1.96
2023-10-15 22:00:00,MACH-B,52.18,2.49
2023-10-15 23:00:00,MACH-B,49.44,2.0
2023-10-16 00:00:00,MACH-B,58.02,2.49
2023-10-16 01:00:00,MACH-B,42.27,1.66
2023-10-16 02:00:00,MACH-B,52.32,2.1
2023-10-16 03:00:00,MACH-B,62.11,2.34
2023-10-16 04:00:00,MACH-B,63.81,1.84
2023-10-16 05:00:00,MACH-B,42.72,1.96
2023-10-16 06:00:00,MACH-B,46.56,2.98
2023-10-16 07:00:00,MACH-B,43.78,2.69
2023-10-16 08:00:00,MACH-B,41.37,1.41
2023-10-16 09:00:00,MACH-B,56.71,2.15
2023-10-16 10:00:00,MACH-B,38.76,1.02
2023-10-16 11:00:00,MACH-B,71.61,2.23
2023-10-16 12:00:00,MACH-B,52.33,1.57
2023-10-16 13:00:00,MACH-B,48.21,1.9
2023-10-16 14:00:00,MACH-B,70.13,2.29
2023-10-16 15:00:00,MACH-B,36.87,2.14
2023-10-16 16:00:00,MACH-B,42.23,1.59
2023-10-16 17:00:00,MACH-B,37.48,1.33
2023-10-16 18:00:00,MACH-B,49.76,2.21
2023-10-16 19:00:00,MACH-B,43.6,1.64
2023-10-16 20:00:00,MACH-B,36.98,1.87
2023-10-16 21:00:00,MACH-B,38.16,1.39
2023-10-16 22:00:00,MACH-B,53.31,0.85
2023-10-16 23:00:00,MACH-B,56.34,2.31
2023-10-17 00:00:00,MACH-B,36.2,1.77
2023-10-17 01:00:00,MACH-B,48.06,1.61
2023-10-17 02:00:00,MACH-B,45.86,2.69
2023-10-17 03:00:00,MACH-B,43.45,2.41
2023-10-17 04:00:00,MACH-B,66.1,2.2
2023-10-17 05:00:00,MACH-B,49.47,2.05
2023-10-17 06:00:00,MACH-B,51.67,1.33
2023-10-17 07:00:00,MACH-B,56.83,2.28
2023-10-17 08:00:00,MACH-B,50.82,2.63
2023-10-17 09:00:00,MACH-B,49.8,1.98
2023-10-17 10:00:00,MACH-B,58.26,2.59
2023-10-17 11:00:00,MACH-B,44.21,1.57
2023-10-17 12:00:00,MACH-B,45.49,1.25
2023-10-17 13:00:00,MACH-B,40.05,1.69
2023-10-17 14:00:00,MACH-B,64.13,2.11
2023-10-17 15:00:00,MACH-B,55.55,2.0
2023-10-17 16:00:00,MACH-B,52.33,1.86
2023-10-17 17:00:00,MACH-B,65.58,2.27
2023-10-17 18:00:00,MACH-B,37.75,1.95
2023-10-17 19:00:00,MACH-B,92.95,4.36
2023-10-17 20:00:00,MACH-B,94.61,4.53
2023-10-17 21:00:00,MACH-B,35.92,1.67
2023-10-17 22:00:00,MACH-B,61.27,2.07
2023-10-17 23:00:00,MACH-B,66.9,1.81
2023-10-18 00:00:00,MACH-B,45.84,1.29
2023-10-18 01:00:00,MACH-B,45.92,2.17
2023-10-18 02:00:00,MACH-B,45.59,1.67
2023-10-18 03:00:00,MACH-B,66.87,1.53
2023-10-18 04:00:00,MACH-B,44.16,1.78
2023-10-18 05:00:00,MACH-B,66.66,2.19
2023-10-18 06:00:00,MACH-B,50.47,2.01
2023-10-18 07:00:00,MACH-B,45.15,1.47
2023-10-18 08:00:00,MACH-B,52.68,1.82
2023-10-18 09:00:00,MACH-B,68.9,2.24
2023-10-18 10:00:00,MACH-B,51.64,1.99
2023-10-18 11:00:00,MACH-B,48.05,1.51
2023-10-18 12:00:00,MACH-B,55.34,2.37
2023-10-18 13:00:00,MACH-B,47.68,2.72
2023-10-18 14:00:00,MACH-B,38.73,1.74
2023-10-18 15:00:00,MACH-B,49.27,1.95
2023-10-18 16:00:00,MACH-B,58.7,2.25
2023-10-18 17:00:00,MACH-B,54.4,1.88
2023-10-18 18:00:00,MACH-B,37.12,2.27
2023-10-18 19:00:00,MACH-B,57.98,1.34
2023-10-18 20:00:00,MACH-B,55.1,1.99
2023-10-18 21:00:00,MACH-B,51.25,2.45
2023-10-18 22:00:00,MACH-B,60.83,1.44
2023-10-18 23:00:00,MACH-B,59.17,1.92
2023-10-19 00:00:00,MACH-B,58.83,1.35
2023-10-19 01:00:00,MACH-B,32.49,1.96
2023-10-19 02:00:00,MACH-B,56.41,2.41
2023-10-19 03:00:00,MACH-B,47.07,1.84
2023-10-19 04:00:00,MACH-B,53.36,2.39
2023-10-19 05:00:00,MACH-B,40.64,2.51
2023-10-19 06:00:00,MACH-B,59.18,1.12
2023-10-19 07:00:00,MACH-B,60.68,1.63
2023-10-19 08:00:00,MACH-B,49.02,1.34
2023-10-19 09:00:00,MACH-B,33.04,2.05
2023-10-19 10:00:00,MACH-B,55.34,2.53
2023-10-19 11:00:00,MACH-B,52.02,2.15
2023-10-19 12:00:00,MACH-B,30.83,2.2
2023-10-19 13:00:00,MACH-B,49.97,1.8
2023-10-19 14:00:00,MACH-B,58.16,2.33
2023-10-19 15:00:00,MACH-B,27.6,2.1
2023-10-19 16:00:00,MACH-B,50.6,2.62
2023-10-19 17:00:00,MACH-B,52.24,2.09
2023-10-19 18:00:00,MACH-B,52.31,1.26
2023-10-19 19:00:00,MACH-B,47.68,1.39
2023-10-19 20:00:00,MACH-B,51.51,1.44
2023-10-19 21:00:00,MACH-B,47.89,1.72
2023-10-19 22:00:00,MACH-B,47.27,2.76
2023-10-19 23:00:00,MACH-B,54.74,2.58
2023-10-20 00:00:00,MACH-B,75.59,2.21
2023-10-20 01:00:00,MACH-B,49.5,2.39
2023-10-20 02:00:00,MACH-B,43.11,2.35
2023-10-20 03:00:00,MACH-B,48.71,2.52
2023-10-20 04:00:00,MACH-B,49.11,1.48
2023-10-20 05:00:00,MACH-B,43.39,2.64
2023-10-20 06:00:00,MACH-B,43.35,2.05
2023-10-20 07:00:00,MACH-B,41.5,2.16
2023-10-20 08:00:00,MACH-B,44.32,2.56
2023-10-20 09:00:00,MACH-B,50.74,2.14
2023-10-20 10:00:00,MACH-B,49.08,1.57
2023-10-20 11:00:00,MACH-B,61.37,1.92
2023-10-20 12:00:00,MACH-B,29.53,2.35
2023-10-20 13:00:00,MACH-B,48.26,1.7
2023-10-20 14:00:00,MACH-B,44.26,1.72
2023-10-20 15:00:00,MACH-B,37.87,2.17
2023-10-20 16:00:00,MACH-B,41.77,2.09
2023-10-20 17:00:00,MACH-B,31.72,1.68
2023-10-20 18:00:00,MACH-B,48.41,2.67
2023-10-20 19:00:00,MACH-B,50.02,2.11
2023-10-20 20:00:00,MACH-B,35.97,0.93
2023-10-20 21:00:00,MACH-B,49.39,2.21
2023-10-20 22:00:00,MACH-B,50.76,2.33
2023-10-20 23:00:00,MACH-B,40.77,2.35
2023-10-21 00:00:00,MACH-B,50.92,1.79
2023-10-21 01:00:00,MACH-B,50.52,1.53
2023-10-21 02:00:00,MACH-B,48.08,2.02
2023-10-21 03:00:00,MACH-B,57.84,2.1
2023-10-21 04:00:00,MACH-B,60.45,2.38
2023-10-21 05:00:00,MACH-B,60.9,2.17
2023-10-21 06:00:00,MACH-B,41.37,2.55
2023-10-21 07:00:00,MACH-B,48.11,2.58
2023-10-21 08:00:00,MACH-B,30.26,2.01
2023-10-21 09:00:00,MACH-B,56.85,1.52
2023-10-21 10:00:00,MACH-B,58.49,2.51
2023-10-21 11:00:00,MACH-B,61.1,2.29
2023-10-21 12:00:00,MACH-B,68.6,1.51
2023-10-21 13:00:00,MACH-B,60.67,1.89
2023-10-21 14:00:00,MACH-B,55.37,1.49
2023-10-21 15:00:00,MACH-B,51.0,1.03
2023-10-21 16:00:00,MACH-B,76.0,1.51
2023-10-21 17:00:00,MACH-B,52.63,0.93
2023-10-21 18:00:00,MACH-B,74.1,2.24
2023-10-21 19:00:00,MACH-B,43.18,2.03
2023-10-21 20:00:00,MACH-B,46.88,1.58
2023-10-21 21:00:00,MACH-B,57.6,2.36
2023-10-21 22:00:00,MACH-B,19.95,1.28
2023-10-21 23:00:00,MACH-B,47.6,2.62
2023-10-22 00:00:00,MACH-B,61.98,1.77
2023-10-22 01:00:00,MACH-B,46.19,2.22
2023-10-22 02:00:00,MACH-B,50.0,1.48
2023-10-22 03:00:00,MACH-B,34.21,2.06
2023-10-22 04:00:00,MACH-B,45.93,1.95
2023-10-22 05:00:00,MACH-B,41.77,1.85
2023-10-22 06:00:00,MACH-B,57.53,1.77
2023-10-22 07:00:00,MACH-B,58.08,2.2
2023-10-22 08:00:00,MACH-B,42.04,1.56
2023-10-22 09:00:00,MACH-B,40.53,1.02
2023-10-22 10:00:00,MACH-B,65.61,1.97
2023-10-22 11:00:00,MACH-B,36.82,2.53
2023-10-22 12:00:00,MACH-B,57.81,1.16
2023-10-22 13:00:00,MACH-B,50.39,2.04
2023-10-22 14:00:00,MACH-B,61.14,2.0
2023-10-22 15:00:00,MACH-B,52.02,2.27
2023-10-22 16:00:00,MACH-B,44.7,2.05
2023-10-22 17:00:00,MACH-B,38.35,1.65
2023-10-22 18:00:00,MACH-B,38.6,1.19
2023-10-22 19:00:00,MACH-B,37.38,2.04
2023-10-22 20:00:00,MACH-B,48.87,1.66
2023-10-22 21:00:00,MACH-B,58.12,1.57
2023-10-22 22:00:00,MACH-B,40.83,2.05
2023-10-22 23:00:00,MACH-B,39.65,1.46
2023-10-23 00:00:00,MACH-B,51.79,2.06
2023-10-23 01:00:00,MACH-B,63.91,2.27
2023-10-23 02:00:00,MACH-B,57.73,1.25
2023-10-23 03:00:00,MACH-B,49.09,2.48
2023-10-23 04:00:00,MACH-B,39.73,1.98
2023-10-23 05:00:00,MACH-B,50.48,2.51
2023-10-23 06:00:00,MACH-B,58.85,1.84
2023-10-23 07:00:00,MACH-B,55.84,2.92
2023-10-23 08:00:00,MACH-B,52.58,2.73
2023-10-23 09:00:00,MACH-B,61.1,2.0
2023-10-23 10:00:00,MACH-B,64.97,1.92
2023-10-23 11:00:00,MACH-B,58.36,0.79
2023-10-23 12:00:00,MACH-B,29.98,1.9
2023-10-23 13:00:00,MACH-B,59.67,2.14
2023-10-23 14:00:00,MACH-B,48.53,1.99
2023-10-23 15:00:00,MACH-B,51.34,2.09
2023-10-23 16:00:00,MACH-B,47.46,2.24
2023-10-23 17:00:00,MACH-B,43.21,1.85
2023-10-23 18:00:00,MACH-B,26.28,2.11
2023-10-23 19:00:00,MACH-B,52.98,1.68
2023-10-23 20:00:00,MACH-B,36.96,1.39
2023-10-23 21:00:00,MACH-B,55.21,2.83
2023-10-23 22:00:00,MACH-B,46.04,1.4
2023-10-23 23:00:00,MACH-B,61.22,1.86
2023-10-24 00:00:00,MACH-B,67.42,2.37
2023-10-24 01:00:00,MACH-B,48.72,1.87
2023-10-24 02:00:00,MACH-B,44.83,2.28
2023-10-24 03:00:00,MACH-B,42.73,2.54
2023-10-24 04:00:00,MACH-B,54.5,2.04
2023-10-24 05:00:00,MACH-B,44.21,2.23
2023-10-24 06:00:00,MACH-B,49.75,2.28
2023-10-24 07:00:00,MACH-B,40.7,1.58
2023-10-24 08:00:00,MACH-B,50.52,1.3
2023-10-24 09:00:00,MACH-B,66.64,3.01
2023-10-24 10:00:00,MACH-B,42.63,2.22
2023-10-24 11:00:00,MACH-B,50.15,1.57
2023-10-24 12:00:00,MACH-B,54.91,3.05
2023-10-24 13:00:00,MACH-B,63.36,1.26
2023-10-24 14:00:00,MACH-B,61.53,1.56
2023-10-24 15:00:00,MACH-B,57.27,1.77
2023-10-24 16:00:00,MACH-B,54.08,2.49
2023-10-24 17:00:00,MACH-B,78.69,1.81
2023-10-24 18:00:00,MACH-B,57.08,1.95
2023-10-24 19:00:00,MACH-B,52.89,1.39
2023-10-24 20:00:00,MACH-B,62.05,1.92
2023-10-24 21:00:00,MACH-B,55.79,1.86
2023-10-24 22:00:00,MACH-B,75.44,1.2
2023-10-24 23:00:00,MACH-B,44.4,1.84
2023-10-25 00:00:00,MACH-B,49.52,1.55
2023-10-25 01:00:00,MACH-B,36.65,2.72
2023-10-25 02:00:00,MACH-B,48.89,2.13
2023-10-25 03:00:00,MACH-B,38.23,2.74
2023-10-25 04:00:00,MACH-B,51.22,1.04
2023-10-25 05:00:00,MACH-B,43.06,1.48
2023-10-25 06:00:00,MACH-B,57.89,1.64
2023-10-25 07:00:00,MACH-B,45.07,1.59
2023-10-25 08:00:00,MACH-B,57.11,2.16
2023-10-25 09:00:00,MACH-B,47.89,1.86
2023-10-25 10:00:00,MACH-B,61.91,1.5
2023-10-25 11:00:00,MACH-B,49.07,3.42
2023-10-25 12:00:00,MACH-B,45.66,2.1
2023-10-25 13:00:00,MACH-B,31.8,0.99
2023-10-25 14:00:00,MACH-B,36.51,2.36
2023-10-25 15:00:00,MACH-B,57.47,3.2
2023-10-25 16:00:00,MACH-B,37.16,2.36
2023-10-25 17:00:00,MACH-B,59.56,1.48
2023-10-25 18:00:00,MACH-B,45.65,1.78
2023-10-25 19:00:00,MACH-B,49.86,2.41
2023-10-25 20:00:00,MACH-B,55.63,1.53
2023-10-25 21:00:00,MACH-B,60.76,1.92
2023-10-25 22:00:00,MACH-B,35.41,1.55
2023-10-25 23:00:00,MACH-B,36.2,2.29
2023-10-26 00:00:00,MACH-B,47.38,2.4
2023-10-26 01:00:00,MACH-B,61.96,2.66
2023-10-26 02:00:00,MACH-B,50.19,2.51
2023-10-26 03:00:00,MACH-B,61.59,2.71
2023-10-26 04:00:00,MACH-B,33.48,2.81
2023-10-26 05:00:00,MACH-B,44.37,1.3
2023-10-26 06:00:00,MACH-B,50.74,1.61
2023-10-26 07:00:00,MACH-B,39.27,1.54
2023-10-26 08:00:00,MACH-B,38.49,2.08
2023-10-26 09:00:00,MACH-B,41.97,1.68
2023-10-26 10:00:00,MACH-B,46.16,1.81
2023-10-26 11:00:00,MACH-B,38.62,2.54
2023-10-26 12:00:00,MACH-B,62.18,2.28
2023-10-26 13:00:00,MACH-B,52.02,1.75
2023-10-26 14:00:00,MACH-B,53.14,2.39
2023-10-26 15:00:00,MACH-B,52.83,2.14
2023-10-26 16:00:00,MACH-B,65.78,2.15
2023-10-26 17:00:00,MACH-B,70.2,2.33
2023-10-26 18:00:00,MACH-B,47.23,0.77
2023-10-26 19:00:00,MACH-B,55.32,1.55
2023-10-26 20:00:00,MACH-B,47.02,1.49
2023-10-26 21:00:00,MACH-B,58.85,2.02
2023-10-26 22:00:00,MACH-B,64.15,2.38
2023-10-26 23:00:00,MACH-B,49.94,1.74
2023-10-27 00:00:00,MACH-B,59.46,1.53
2023-10-27 01:00:00,MACH-B,46.74,0.92
2023-10-27 02:00:00,MACH-B,61.6,2.18
2023-10-27 03:00:00,MACH-B,41.1,1.41
2023-10-27 04:00:00,MACH-B,39.26,2.15
2023-10-27 05:00:00,MACH-B,56.02,1.56
2023-10-27 06:00:00,MACH-B,61.42,2.28
2023-10-27 07:00:00,MACH-B,56.51,2.18
2023-10-27 08:00:00,MACH-B,60.59,1.11
2023-10-27 09:00:00,MACH-B,41.49,2.44
2023-10-27 10:00:00,MACH-B,49.32,2.15
2023-10-27 11:00:00,MACH-B,34.23,2.54
2023-10-27 12:00:00,MACH-B,38.06,1.31
2023-10-27 13:00:00,MACH-B,64.55,1.45
2023-10-27 14:00:00,MACH-B,46.31,1.81
2023-10-27 15:00:00,MACH-B,68.57,1.92
2023-10-27 16:00:00,MACH-B,51.67,1.86
2023-10-27 17:00:00,MACH-B,47.79,1.02
2023-10-27 18:00:00,MACH-B,47.51,2.13
2023-10-27 19:00:00,MACH-B,60.02,1.86
2023-10-27 20:00:00,MACH-B,48.81,1.81
2023-10-27 21:00:00,MACH-B,50.42,2.01
2023-10-27 22:00:00,MACH-B,53.12,2.12
2023-10-27 23:00:00,MACH-B,36.57,1.94
2023-10-28 00:00:00,MACH-B,50.98,1.51
2023-10-28 01:00:00,MACH-B,49.5,1.31
2023-10-28 02:00:00,MACH-B,54.57,2.44
2023-10-28 03:00:00,MACH-B,59.93,1.51
2023-10-28 04:00:00,MACH-B,47.64,1.38
2023-10-28 05:00:00,MACH-B,55.06,2.01
2023-10-28 06:00:00,MACH-B,36.45,2.24
2023-10-28 07:00:00,MACH-B,69.95,2.63
2023-10-28 08:00:00,MACH-B,65.41,1.56
2023-10-28 09:00:00,MACH-B,46.67,1.63
2023-10-28 10:00:00,MACH-B,51.07,2.1
2023-10-28 11:00:00,MACH-B,28.24,2.32
2023-10-28 12:00:00,MACH-B,56.71,1.71
2023-10-28 13:00:00,MACH-B,42.66,2.33
2023-10-28 14:00:00,MACH-B,33.73,1.7
2023-10-28 15:00:00,MACH-B,53.45,2.06
2023-10-28 16:00:00,MACH-B,40.92,1.34
2023-10-28 17:00:00,MACH-B,39.7,2.21
2023-10-28 18:00:00,MACH-B,57.79,2.25
2023-10-28 19:00:00,MACH-B,66.32,2.1
2023-10-28 20:00:00,MACH-B,84.15,3.9
2023-10-28 21:00:00,MACH-B,62.58,1.8
2023-10-28 22:00:00,MACH-B,46.61,2.18
2023-10-28 23:00:00,MACH-B,55.93,1.6
2023-10-29 00:00:00,MACH-B,52.43,2.6
2023-10-29 01:00:00,MACH-B,54.56,3.14
2023-10-29 02:00:00,MACH-B,40.57,1.56
2023-10-29 03:00:00,MACH-B,25.7,2.31
2023-10-29 04:00:00,MACH-B,63.99,1.92
2023-10-29 05:00:00,MACH-B,47.47,2.22
2023-10-29 06:00:00,MACH-B,31.35,1.94
2023-10-29 07:00:00,MACH-B,49.86,1.91
2023-10-29 08:00:00,MACH-B,53.75,1.77
2023-10-29 09:00:00,MACH-B,50.5,2.26
2023-10-29 10:00:00,MACH-B,52.64,1.24
2023-10-29 11:00:00,MACH-B,50.99,1.65
2023-10-29 12:00:00,MACH-B,46.78,2.04
2023-10-29 13:00:00,MACH-B,51.76,1.7
2023-10-29 14:00:00,MACH-B,48.46,2.61
2023-10-29 15:00:00,MACH-B,51.99,2.27
2023-10-29 16:00:00,MACH-B,53.97,1.46
2023-10-29 17:00:00,MACH-B,55.81,1.87
2023-10-29 18:00:00,MACH-B,45.05,2.39
2023-10-29 19:00:00,MACH-B,56.81,2.15
2023-10-29 20:00:00,MACH-B,54.41,1.94
2023-10-29 21:00:00,MACH-B,62.28,1.92
2023-10-29 22:00:00,MACH-B,51.93,2.59
2023-10-29 23:00:00,MACH-B,60.11,1.33
2023-10-30 00:00:00,MACH-B,27.79,2.92
2023-10-30 01:00:00,MACH-B,39.42,2.1
2023-10-30 02:00:00,MACH-B,61.13,2.86
2023-10-30 03:00:00,MACH-B,53.35,1.98
2023-10-30 04:00:00,MACH-B,39.5,3.25
2023-10-30 05:00:00,MACH-B,51.87,1.68
2023-10-30 06:00:00,MACH-B,60.71,2.04
2023-10-30 07:00:00,MACH-B,37.67,2.41
2023-10-30 08:00:00,MACH-B,52.82,2.39
2023-10-30 09:00:00,MACH-B,71.88,1.57
2023-10-30 10:00:00,MACH-B,41.97,1.28
2023-10-30 11:00:00,MACH-B,40.92,1.58
2023-10-30 12:00:00,MACH-B,25.41,1.88
2023-10-30 13:00:00,MACH-B,46.33,1.93
2023-10-30 14:00:00,MACH-B,59.26,2.05
2023-10-30 15:00:00,MACH-B,44.83,2.36
2023-10-30 16:00:00,MACH-B,76.02,1.95
2023-10-30 17:00:00,MACH-B,84.07,1.0
2023-10-30 18:00:00,MACH-B,68.05,2.49
2023-10-30 19:00:00,MACH-B,42.82,2.58
2023-10-30 20:00:00,MACH-B,53.12,2.16
2023-10-30 21:00:00,MACH-B,44.14,1.86
2023-10-30 22:00:00,MACH-B,43.5,2.13
2023-10-30 23:00:00,MACH-B,53.44,2.58
2023-10-31 00:00:00,MACH-B,39.48,1.44
2023-10-31 01:00:00,MACH-B,31.07,1.69
2023-10-31 02:00:00,MACH-B,36.03,1.68
2023-10-31 03:00:00,MACH-B,52.69,1.44
2023-10-31 04:00:00,MACH-B,68.95,3.33
2023-10-31 05:00:00,MACH-B,59.4,2.06
2023-10-31 06:00:00,MACH-B,48.89,1.44
2023-10-31 07:00:00,MACH-B,57.62,1.31
2023-10-31 08:00:00,MACH-B,49.32,2.42
2023-10-31 09:00:00,MACH-B,60.68,2.57
2023-10-31 10:00:00,MACH-B,57.56,2.48
2023-10-31 11:00:00,MACH-B,26.08,2.94
2023-10-31 12:00:00,MACH-B,43.51,1.78
2023-10-31 13:00:00,MACH-B,56.82,1.36
2023-10-31 14:00:00,MACH-B,58.15,3.29
2023-10-31 15:00:00,MACH-B,45.37,1.66
2023-10-31 16:00:00,MACH-B,28.6,2.32
2023-10-31 17:00:00,MACH-B,52.1,1.58
2023-10-31 18:00:00,MACH-B,34.68,2.54
2023-10-31 19:00:00,MACH-B,41.68,1.36
2023-10-31 20:00:00,MACH-B,64.09,3.28
2023-10-31 21:00:00,MACH-B,45.43,2.19
2023-10-31 22:00:00,MACH-B,42.93,1.33
2023-10-31 23:00:00,MACH-B,48.73,0.94
2023-11-01 00:00:00,MACH-B,59.09,1.96
2023-11-01 01:00:00,MACH-B,47.51,2.55
2023-11-01 02:00:00,MACH-B,64.69,1.77
2023-11-01 03:00:00,MACH-B,40.79,2.65
2023-11-01 04:00:00,MACH-B,39.57,1.49
2023-11-01 05:00:00,MACH-B,54.72,2.38
2023-11-01 06:00:00,MACH-B,43.02,1.86
2023-11-01 07:00:00,MACH-B,54.8,2.36
2023-11-01 08:00:00,MACH-B,72.92,1.59
2023-11-01 09:00:00,MACH-B,37.32,1.71
2023-11-01 10:00:00,MACH-B,53.27,1.31
2023-11-01 11:00:00,MACH-B,59.24,2.58
2023-11-01 12:00:00,MACH-B,43.41,1.75
2023-11-01 13:00:00,MACH-B,50.13,1.76
2023-11-01 14:00:00,MACH-B,27.0,1.74
2023-11-01 15:00:00,MACH-B,49.97,2.27
2023-11-01 16:00:00,MACH-B,40.05,0.88
2023-11-01 17:00:00,MACH-B,40.17,1.36
2023-11-01 18:00:00,MACH-B,47.93,2.68
2023-11-01 19:00:00,MACH-B,45.52,2.12
2023-11-01 20:00:00,MACH-B,37.6,1.7
2023-11-01 21:00:00,MACH-B,65.64,2.44
2023-11-01 22:00:00,MACH-B,51.48,2.1
2023-11-01 23:00:00,MACH-B,53.94,2.68
2023-11-02 00:00:00,MACH-B,44.35,1.7
2023-11-02 01:00:00,MACH-B,49.39,1.6
2023-11-02 02:00:00,MACH-B,29.15,1.31
2023-11-02 03:00:00,MACH-B,39.05,2.54
2023-11-02 04:00:00,MACH-B,64.91,2.53
2023-11-02 05:00:00,MACH-B,56.21,2.35
2023-11-02 06:00:00,MACH-B,45.17,1.51
2023-11-02 07:00:00,MACH-B,53.91,1.28
2023-11-02 08:00:00,MACH-B,32.51,2.45
2023-11-02 09:00:00,MACH-B,45.96,2.12
2023-11-02 10:00:00,MACH-B,50.04,1.54
2023-11-02 11:00:00,MACH-B,57.89,2.31
2023-11-02 12:00:00,MACH-B,41.92,2.94
2023-11-02 13:00:00,MACH-B,50.42,1.83
2023-11-02 14:00:00,MACH-B,47.53,1.96
2023-11-02 15:00:00,MACH-B,53.76,2.47
2023-11-02 16:00:00,MACH-B,52.36,2.62
2023-11-02 17:00:00,MACH-B,49.58,2.03
2023-11-02 18:00:00,MACH-B,53.41,1.12
2023-11-02 19:00:00,MACH-B,43.98,2.53
2023-11-02 20:00:00,MACH-B,44.76,1.67
2023-11-02 21:00:00,MACH-B,34.34,2.21
2023-11-02 22:00:00,MACH-B,57.03,2.57
2023-11-02 23:00:00,MACH-B,48.67,2.34
2023-11-03 00:00:00,MACH-B,39.2,2.05
2023-11-03 01:00:00,MACH-B,42.1,1.98
2023-11-03 02:00:00,MACH-B,66.5,1.63
2023-11-03 03:00:00,MACH-B,47.4,2.13
2023-11-03 04:00:00,MACH-B,54.21,1.47
2023-11-03 05:00:00,MACH-B,84.84,4.32
2023-11-03 06:00:00,MACH-B,38.52,2.47
2023-11-03 07:00:00,MACH-B,50.41,1.97
2023-11-03 08:00:00,MACH-B,61.01,1.65
2023-11-03 09:00:00,MACH-B,64.75,1.13
2023-11-03 10:00:00,MACH-B,63.62,1.59
2023-11-03 11:00:00,MACH-B,56.54,1.65
2023-11-03 12:00:00,MACH-B,55.65,2.03
2023-11-03 13:00:00,MACH-B,40.88,1.56
2023-11-03 14:00:00,MACH-B,50.78,2.44
2023-11-03 15:00:00,MACH-B,60.02,2.71
